Year,BUYER_COUNTY,Morphine_equ
2007,ROSS,43409.011004813816
2007,SANDUSKY,9987.714955462645
2007,SCIOTO,67323.67723916525
2007,SENECA,14549.612193150118
2007,SHELBY,8945.986434500108
2007,STARK,90915.1550481339
2007,SUMMIT,212377.44293962594
2007,TRUMBULL,124626.47338129692
2007,TUSCARAWAS,19816.467532725368
2007,UNION,14787.413903362663
2007,VAN WERT,5741.241235500032
2007,VINTON,1190.7589500000026
2007,WARREN,65775.97756809116
2007,WASHINGTON,17722.202730863046
2007,WAYNE,18176.603962712852
2007,WILLIAMS,4993.605855862541
2007,WOOD,30339.3347060011
2007,WYANDOT,2554.4550829500067
2008,ADAMS,15237.123843000096
2008,ALLEN,23316.357475725727
2008,ASHLAND,6750.834717000078
2008,ASHTABULA,35485.23205422632
2008,ATHENS,24566.450509537903
2008,AUGLAIZE,7188.925401350116
2008,BELMONT,41288.935271514165
2008,BROWN,16257.13669136274
2008,BUTLER,182892.39595622814
2008,CARROLL,3931.826377500011
2008,CHAMPAIGN,9809.71317600012
2008,CLARK,52468.821660788846
2008,CLERMONT,84522.69730781869
2008,CLINTON,24160.000956725507
2008,COLUMBIANA,29036.99511840166
2008,COSHOCTON,7157.146838362552
2008,CRAWFORD,13609.273378725156
2008,CUYAHOGA,316735.349901096
2008,DARKE,7258.868851500086
2008,DEFIANCE,7809.181972500104
2008,DELAWARE,51448.301628477726
2008,ERIE,23434.255229363178
2008,FAIRFIELD,51653.24410162746
2008,FAYETTE,13165.337420212609
2008,FRANKLIN,585986.0862353605
2008,FULTON,7763.698784625101
2008,GALLIA,25158.068105312836
2008,GEAUGA,16845.811834087934
2008,GREENE,43771.59363630233
2008,GUERNSEY,20645.786565000224
2008,HAMILTON,360608.0797179413
2008,HANCOCK,14458.486350862717
2008,HARDIN,8393.210601712652
2008,HARRISON,2608.856707500004
2008,HENRY,2942.901937499996
2008,HIGHLAND,22289.25954780056
2008,HOCKING,9322.360755000105
2008,HOLMES,2257.453316362512
2008,HURON,16368.201742087716
2008,JACKSON,30869.19319958787
2008,JEFFERSON,43457.31047430095
2008,KNOX,22778.9090835006
2008,LAKE,74018.77980161601
2008,LAWRENCE,29470.637041725808
2008,LICKING,46876.880494264864
2008,LOGAN,14885.822378400226
2008,LORAIN,77985.70172399338
2008,LUCAS,240021.95454323548
2008,MADISON,11921.238666000181
2008,MAHONING,129597.50243907479
2008,MARION,15875.631100500197
2008,MEDINA,49025.49194400235
2008,MEIGS,14400.358844999979
2008,MERCER,5551.324286212532
2008,MIAMI,22765.220439500627
2008,MONROE,2974.611978862501
2008,MONTGOMERY,177539.8089988905
2008,MORGAN,2136.820875000005
2008,MORROW,5873.4688588500485
2008,MUSKINGUM,36159.44658466393
2008,NOBLE,4628.725177725009
2008,OTTAWA,9330.244951812587
2008,PAULDING,2428.340397000006
2008,PERRY,13942.351591499984
2008,PICKAWAY,24283.660860862947
2008,PIKE,13891.912788400117
2008,PORTAGE,35642.35681042723
2008,PREBLE,12007.979662350164
2008,PUTNAM,5220.877546350045
2008,RICHLAND,42077.00462467646
2008,ROSS,50308.14325640112
2008,SANDUSKY,11515.39221071267
2008,SCIOTO,84470.24923061547
2008,SENECA,15068.807241000088
2008,SHELBY,9335.564164500114
2008,STARK,107073.24868787327
2008,SUMMIT,192925.21744277736
2008,TRUMBULL,141238.3541150355
2008,TUSCARAWAS,21549.630605588
2008,UNION,15436.310484225074
2008,VAN WERT,5905.61347050004
2008,VINTON,1394.6083875000074
2008,WARREN,68591.53421767883
2008,WASHINGTON,19548.38841508812
2008,WAYNE,20225.05690271293
2008,WILLIAMS,6330.94275836255
2008,WOOD,30412.72837425113
2008,WYANDOT,2829.5111820375027
2009,ADAMS,16515.38841000014
2009,ALLEN,24238.789564538165
2009,ASHLAND,7137.687069300089
2009,ASHTABULA,47230.40584612623
2009,ATHENS,26578.472344050286
2009,AUGLAIZE,7237.88631386262
2009,BELMONT,48111.82745317671
2009,BROWN,17903.171340000234
2009,BUTLER,196709.0227936292
2009,CARROLL,4296.670837500017
2009,CHAMPAIGN,10425.062352037588
2009,CLARK,54272.28129247687
2009,CLERMONT,89500.59299186902
2009,CLINTON,25710.798577725658
2009,COLUMBIANA,33402.90486453913
2009,COSHOCTON,7532.21660250005
2009,CRAWFORD,14064.32118750012
2009,CUYAHOGA,367957.44609663286
2009,DARKE,8055.049541362636
2009,DEFIANCE,7996.178745675116
2009,DELAWARE,62270.38281607816
2009,ERIE,30067.646066326168
2009,FAIRFIELD,60604.36608180263
2009,FAYETTE,13668.235279987646
2009,FRANKLIN,673269.1223851857
2009,FULTON,8044.222959300094
2009,GALLIA,26521.133607937765
2009,GEAUGA,18902.617125900477
2009,GREENE,55547.4408540775
2009,GUERNSEY,23134.531200000216
2009,HAMILTON,386012.1690811905
2009,HANCOCK,15349.301216362766
2009,HARDIN,8969.408584987592
2009,HARRISON,2799.673511362508
2009,HENRY,3265.3194750000093
2009,HIGHLAND,25062.458344313232
2009,HOCKING,10144.468095000122
2009,HOLMES,2585.4423000000093
2009,HURON,20353.376771362982
2009,JACKSON,31399.708926975294
2009,JEFFERSON,52025.98039702592
2009,KNOX,24702.254670000682
2009,LAKE,86263.50182426682
2009,LAWRENCE,31244.54792040041
2009,LICKING,51653.40976181525
2009,LOGAN,15562.228734975195
2009,LORAIN,91205.94618904463
2009,LUCAS,258265.8449474792
2009,MADISON,12586.979208862662
2009,MAHONING,140759.41861197437
2009,MARION,18134.895958687834
2009,MEDINA,53467.23407748972
2009,MEIGS,15114.724139999977
2009,MERCER,5882.120079075056
2009,MIAMI,23093.73169158798
2009,MONROE,3174.266628862503
2009,MONTGOMERY,195719.27295805485
2009,MORGAN,2697.838102500014
2009,MORROW,6851.358845887551
2009,MUSKINGUM,41578.44151747694
2009,NOBLE,5488.577175000028
2009,OTTAWA,11775.859316812599
2009,PAULDING,2441.4754875000076
2009,PERRY,16674.628252949944
2009,PICKAWAY,23985.130665000404
2009,PIKE,15666.307496812653
2009,PORTAGE,39193.364328151954
2009,PREBLE,14087.421731587738
2009,PUTNAM,5287.716116362566
2009,RICHLAND,47942.8224172511
2009,ROSS,55235.43999431353
2009,SANDUSKY,15385.771483612758
2009,SCIOTO,86232.55663725291
2009,SENECA,15812.597775450164
2009,SHELBY,9758.791200000096
2009,STARK,118286.4889548876
2009,SUMMIT,221599.13171364256
2009,TRUMBULL,148671.7083299368
2009,TUSCARAWAS,23263.30926795067
2009,UNION,17061.5652563627
2009,VAN WERT,6265.776566362557
2009,VINTON,1561.5816000000073
2009,WARREN,76647.28805467961
2009,WASHINGTON,21588.967601363165
2009,WAYNE,22921.898915437854
2009,WILLIAMS,5680.6333950000535
2009,WOOD,34282.52540565116
2009,WYANDOT,2913.4793104500145
2010,ADAMS,15652.694752725067
2010,ALLEN,27279.551625225944
2010,ASHLAND,8252.783970000099
2010,ASHTABULA,55671.56282111312
2010,ATHENS,29528.793425888063
2010,AUGLAIZE,8069.276824312674
2010,BELMONT,50429.22420498919
2010,BROWN,19549.41093750025
2010,BUTLER,240787.29063181518
2010,CARROLL,4073.053515000014
2010,CHAMPAIGN,10647.599830200163
2010,CLARK,53454.62198178915
2010,CLERMONT,99672.66533659378
2010,CLINTON,24887.009535450652
2010,COLUMBIANA,35372.40697612692
2010,COSHOCTON,8836.56463500005
2010,CRAWFORD,13676.64823500014
2010,CUYAHOGA,394414.7421516654
2010,DARKE,9112.894861125167
2010,DEFIANCE,8497.490881800122
2010,DELAWARE,69514.10794425344
2010,ERIE,34437.69192656374
2010,FAIRFIELD,61762.07274067717
2010,FAYETTE,13735.395112500113
2010,FRANKLIN,668352.4663867244
2010,FULTON,9037.122938400136
2010,GALLIA,24652.381507500344
2010,GEAUGA,20230.50281317549
2010,GREENE,55189.18585999002
2010,GUERNSEY,22003.70374500032
2010,HAMILTON,417190.80838459305
2010,HANCOCK,17091.866017500288
2010,HARDIN,9911.531505000106
2010,HARRISON,3389.754000000013
2010,HENRY,4158.439800000008
2010,HIGHLAND,25609.369343850813
2010,HOCKING,11047.822657500146
2010,HOLMES,2748.702825000011
2010,HURON,25752.252566363124
2010,JACKSON,33141.862498575276
2010,JEFFERSON,51125.827636351234
2010,KNOX,29066.60818500069
2010,LAKE,86693.67991856592
2010,LAWRENCE,34411.29041317548
2010,LICKING,51956.74872067734
2010,LOGAN,15564.955809750221
2010,LORAIN,99552.92231475744
2010,LUCAS,282666.2487420871
2010,MADISON,15133.81631636261
2010,MAHONING,138358.7840533237
2010,MARION,19434.99277837547
2010,MEDINA,59371.52982817625
2010,MEIGS,14323.51573499993
2010,MERCER,6369.498227700064
2010,MIAMI,23136.522750225602
2010,MONROE,3185.20790250001
2010,MONTGOMERY,211575.52587310493
2010,MORGAN,2656.213275000004
2010,MORROW,7308.175462500052
2010,MUSKINGUM,45901.107431327335
2010,NOBLE,5104.722116362534
2010,OTTAWA,12648.30124567513
2010,PAULDING,2661.7221825000092
2010,PERRY,17742.670065000148
2010,PICKAWAY,25627.78961636279
2010,PIKE,16333.896087712705
2010,PORTAGE,40540.304646564306
2010,PREBLE,14578.1914015878
2010,PUTNAM,5834.555790000081
2010,RICHLAND,44613.55344453829
2010,ROSS,57321.92316453865
2010,SANDUSKY,18039.2417297628
2010,SCIOTO,82634.03868997704
2010,SENECA,17016.642432712797
2010,SHELBY,11164.785562500147
2010,STARK,131021.15412631165
2010,SUMMIT,246299.11107383898
2010,TRUMBULL,163293.05754604944
2010,TUSCARAWAS,24286.58663021303
2010,UNION,19190.27913750029
2010,VAN WERT,6326.156400000053
2010,VINTON,1634.4965625000063
2010,WARREN,83791.63360800564
2010,WASHINGTON,22698.693692250745
2010,WAYNE,26367.01288657555
2010,WILLIAMS,6722.942565000117
2010,WOOD,36787.38237656368
2010,WYANDOT,2990.802015000022
2011,ADAMS,13083.464666812544
2011,ALLEN,27930.213188626003
2011,ASHLAND,9369.376466587535
2011,ASHTABULA,62238.96675315024
2011,ATHENS,30559.98564360077
2011,AUGLAIZE,8744.33729295013
2011,BELMONT,47066.42208588904
2011,BROWN,20986.00048567512
2011,BUTLER,276035.2191038433
2011,CARROLL,4243.202546362519
2011,CHAMPAIGN,10312.99178133766
2011,CLARK,53500.267624727116
2011,CLERMONT,101547.8938779439
2011,CLINTON,24706.731061575694
2011,COLUMBIANA,36715.16522295188
2011,COSHOCTON,9384.518407500107
2011,CRAWFORD,13713.989359087698
2011,CUYAHOGA,394182.76028006687
2011,DARKE,9862.61330748772
2011,DEFIANCE,9745.544249737666
2011,DELAWARE,72041.54146537822
2011,ERIE,33597.03501543865
2011,FAIRFIELD,60077.64691181503
2011,FAYETTE,14511.585225000119
2011,FRANKLIN,649619.9195726912
2011,FULTON,10162.030755000165
2011,GALLIA,24569.612178862808
2011,GEAUGA,21656.916225900542
2011,GREENE,56227.176774078
2011,GUERNSEY,22170.641097037817
2011,HAMILTON,415780.5018873914
2011,HANCOCK,17780.017713862857
2011,HARDIN,9668.387677500092
2011,HARRISON,3704.81837636252
2011,HENRY,4988.614068862533
2011,HIGHLAND,25575.87460953826
2011,HOCKING,11508.607702500094
2011,HOLMES,3005.454697500015
2011,HURON,28165.34308136308
2011,JACKSON,30482.424109725336
2011,JEFFERSON,41618.851864538425
2011,KNOX,29148.95878522573
2011,LAKE,91843.06553126566
2011,LAWRENCE,27695.381831362887
2011,LICKING,55364.46430159026
2011,LOGAN,15742.464026812739
2011,LORAIN,93965.47876770647
2011,LUCAS,226690.6356718939
2011,MADISON,16172.24559022512
2011,MAHONING,135044.84135311164
2011,MARION,20257.739772487912
2011,MEDINA,63027.46721407692
2011,MEIGS,13216.151471587475
2011,MERCER,6196.09011633756
2011,MIAMI,24241.47015135087
2011,MONROE,3053.1160838625105
2011,MONTGOMERY,216191.418383584
2011,MORGAN,3550.3947900000107
2011,MORROW,7636.8019993125545
2011,MUSKINGUM,49372.56696588982
2011,NOBLE,4873.586050200037
2011,OTTAWA,12802.080373837704
2011,PAULDING,2521.407067500001
2011,PERRY,16658.964469087605
2011,PICKAWAY,26120.696820000307
2011,PIKE,16956.519799987636
2011,PORTAGE,43245.58135406437
2011,PREBLE,15408.84088908783
2011,PUTNAM,6282.745077037624
2011,RICHLAND,43201.37980725098
2011,ROSS,54874.35324090102
2011,SANDUSKY,18788.78554908784
2011,SCIOTO,48236.20133317682
2011,SENECA,19730.325251812967
2011,SHELBY,11095.118865000177
2011,STARK,142058.417846713
2011,SUMMIT,250221.43280067784
2011,TRUMBULL,156793.75290878647
2011,TUSCARAWAS,27165.203473163227
2011,UNION,21666.930615000423
2011,VAN WERT,7016.869657725084
2011,VINTON,1720.391475000004
2011,WARREN,81914.85657390495
2011,WASHINGTON,25130.84619022593
2011,WAYNE,27478.270924988265
2011,WILLIAMS,7396.599945000143
2011,WOOD,33730.892008388415
2011,WYANDOT,3264.6652163625176
2012,ADAMS,12020.049457500025
2012,ALLEN,25824.565099988376
2012,ASHLAND,9015.614581350106
2012,ASHTABULA,57269.0349265499
2012,ATHENS,33215.81944087598
2012,AUGLAIZE,8824.648213387674
2012,BELMONT,47082.43924702629
2012,BROWN,20095.081432500054
2012,BUTLER,298141.14393770695
2012,CARROLL,3667.5736427250126
2012,CHAMPAIGN,10840.215814950163
2012,CLARK,48946.34043630183
2012,CLERMONT,96496.72125675579
2012,CLINTON,23119.88928022561
2012,COLUMBIANA,39611.793412727
2012,COSHOCTON,9820.061805000074
2012,CRAWFORD,12554.135075212705
2012,CUYAHOGA,376995.95287668786
2012,DARKE,9582.859317712671
2012,DEFIANCE,10800.135646087663
2012,DELAWARE,50285.37098741468
2012,ERIE,34673.38964130096
2012,FAIRFIELD,60273.64068697718
2012,FAYETTE,13334.629706362644
2012,FRANKLIN,611920.2770784893
2012,FULTON,10723.574786362715
2012,GALLIA,23343.442034062704
2012,GEAUGA,22785.169164075654
2012,GREENE,55584.6600779279
2012,GUERNSEY,22675.64680181282
2012,HAMILTON,398513.43880523357
2012,HANCOCK,16966.445955450294
2012,HARDIN,9283.703572500106
2012,HARRISON,3624.019455000014
2012,HENRY,4843.282451362519
2012,HIGHLAND,24007.172707500547
2012,HOCKING,12521.826547500103
2012,HOLMES,2645.88565500002
2012,HURON,28775.78006681304
2012,JACKSON,30817.06275000035
2012,JEFFERSON,42442.43212428848
2012,KNOX,22911.934695675514
2012,LAKE,88520.128365791
2012,LAWRENCE,27368.16436500027
2012,LICKING,54634.522050002895
2012,LOGAN,14247.3264302251
2012,LORAIN,95499.7700649436
2012,LUCAS,221876.54169615716
2012,MADISON,16423.088067487733
2012,MAHONING,136845.85539841198
2012,MARION,21338.03500953794
2012,MEDINA,62485.63750042658
2012,MEIGS,11104.289347500093
2012,MERCER,5687.7858274875525
2012,MIAMI,27324.122782613456
2012,MONROE,2983.702980000015
2012,MONTGOMERY,214011.9796019894
2012,MORGAN,4130.944987500028
2012,MORROW,7957.199405437561
2012,MUSKINGUM,51910.988297664466
2012,NOBLE,5068.566259950028
2012,OTTAWA,12940.994821575223
2012,PAULDING,2699.662230000007
2012,PERRY,17147.352787725238
2012,PICKAWAY,25601.764391363045
2012,PIKE,17322.965963850176
2012,PORTAGE,41721.54979605176
2012,PREBLE,14970.327758625253
2012,PUTNAM,5595.584115450106
2012,RICHLAND,39446.040095663484
2012,ROSS,53239.792733625945
2012,SANDUSKY,19902.07771886278
2012,SCIOTO,42358.61497931391
2012,SENECA,19312.86101385039
2012,SHELBY,10589.429460000154
2012,STARK,144985.96220363583
2012,SUMMIT,249352.80762522735
2012,TRUMBULL,147348.64337896183
2012,TUSCARAWAS,28211.060758800922
2012,UNION,21420.09180795041
2012,VAN WERT,6596.657456812589
2012,VINTON,1549.8364125000037
2012,WARREN,80785.78295839195
2012,WASHINGTON,28562.37116610103
2012,WAYNE,26043.755062238055
2012,WILLIAMS,8510.749230225128
2012,WOOD,32754.979018576178
2012,WYANDOT,3119.1561415875135
